Iteración,NA's Arribo,Arribo,T. de Llegada,NA's Distribución,T. Distribución,Inicio Distribución,Fin Distribución,NA's Servidor 1,Inicio Servidor 1,Fin Servidor 1,NA's Servidor 2,Inicio Servidor 2,Fin Servidor 2,NA's Servidor 3,Inicio Servidor 3,Fin Servidor 3,NA's Servidor 4,Inicio Servidor 4,Fin Servidor 4,NA's Servidor 5,Inicio Servidor 5,Fin Servidor 5,Cola Distribución,Cola Servidor,Cola Total,Promedio Móvil,Replica 1,Replica 2,Replica 3,Replica 4,Replica 5,Replica 6,Replica 7,Replica 8,Replica 9,Replica 10,Replica 11,Replica 12,Replica 13,Replica 14,Replica 15
117,"[0.15845, 0.408317]",0.08220483606863292,81.77789073087379,"[0.66097, 0.576932]",0.3188919638186281,81.91569639667394,82.23458836049257,,0.0,0.0,,0.0,0.0,"[0.937448, 0.456191, 0.215512, 0.329805]",82.23458836049257,82.95880031886075,,0.0,0.0,,0.0,0.0,0.13780566580014408,0.0,0.13780566580014408,0.5646827179479585,0.9159898737903015,0.6602795025412954,0.6707991296787327,0.11814916807210213,1.9286437406724306,1.1314203087436494,1.0207891965388847,0.14560442879154378,0.31208048624441126,1.012755255912119,0.7385284739056055,0.36290129518188785,0.2575638115527861,0.5013017330577823,0.5646827179479585
118,"[0.235903, 0.322218]",0.1551486790784805,81.93303940995227,"[0.69631, 0.53849]",0.3381536067644035,82.23458836049257,82.57274196725697,"[0.785979, 0.706702]",82.57274196725697,86.87997213087733,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.30154895054029396,0.0,0.30154895054029396,0.5624527707665377,0.949477037605544,0.6596110366274024,0.684637059210659,0.11794391715249392,1.9126575367634984,1.1456348122605442,1.0121384406360128,0.14681961691360182,0.3103738125940849,1.0366568687953202,0.7338765240519403,0.35982586047695664,0.25538106738708455,0.497510510912835,0.5624527707665377
119,"[0.493435, 0.27004]",0.6121157048536788,82.54515511480595,"[0.599919, 0.817701]",0.2890024886411163,82.57274196725697,82.86174445589809,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.169929, 0.633192]",82.86174445589809,83.24390207117467,0.027586852451022992,0.0,0.027586852451022992,0.5579580991840544,0.9883946508266657,0.6584911457125695,0.6981627128091212,0.11695279179827128,1.8965847843537211,1.157232459009646,1.0036330755886513,0.14934856304035524,0.307765629294975,1.051868462910217,0.7295872806765248,0.3568021137502595,0.25442831516929226,0.5006283063902521,0.5579580991840544
120,"[0.498955, 0.521685]",0.627003195495775,83.17215831030173,"[0.420663, 0.413715]",0.2157209974421301,83.17215831030173,83.38787930774386,,0.0,0.0,,0.0,0.0,"[0.588913, 0.307014]",83.38787930774386,86.24254315138947,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5533084483575206,1.026890308613942,0.6579181145710001,0.7160801391423662,0.11597818519995236,1.8811760830983644,1.1675355620851695,0.9952694666254125,0.15330371701452464,0.30731584616107444,1.074560267154456,0.7294033989156472,0.35382876280234066,0.25372512443561274,0.5022231572356903,0.5533084483575206
121,"[0.845617, 0.283835, 0.182565, 0.524719]",0.10255434327351844,83.27471265357525,"[0.888616, 0.203361]",0.49999522883296627,83.38787930774386,83.88787453657683,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.545362, 0.239095]",83.88787453657683,86.57999488409496,0.11316665416860872,0.0,0.11316665416860872,0.549670912868356,1.0667878203897074,0.6527387845482074,0.7292226067423199,0.1169047494966854,1.865629173320692,1.170486767353337,0.9881994935538218,0.15203674414663598,0.30477604577957795,1.09591287246624,0.7370407066098024,0.3509045581510817,0.25162822258077294,0.49807255263043665,0.549670912868356
122,"[0.105046, 0.214158]",0.04416776669699696,83.31888042027225,"[0.528537, 0.34869]",0.25790735076376564,83.88787453657683,84.14578188734059,,0.0,0.0,"[0.672925, 0.117551]",84.79117544535278,88.64925299468243,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5689941163045802,0.6453935580121879,1.214387674316768,0.5551194109130151,1.1002870654667642,0.6506201813550647,0.740932227079423,0.11594651384507323,1.850337130916424,1.1777269544731426,0.982753577791499,0.15497741032739282,0.30227788146990925,1.1229930845553433,0.7446036872254451,0.34802829128099083,0.24956569616617647,0.4939899907236298,0.5551194109130151
123,"[0.792692, 0.918151, 0.503395, 0.941086]",0.6391822421237098,83.95806266239596,"[0.233468, 0.518878]",0.14695830620731773,84.14578188734059,84.29274019354791,,0.0,0.0,,0.0,0.0,"[0.151727, 0.646805]",86.24254315138947,86.71581449094926,,0.0,0.0,,0.0,0.0,0.18771922494462956,1.9498029578415554,2.137522182786185,0.5679844740989758,1.1313219208729306,0.6529625503105823,0.7461868340874399,0.11500385926096694,1.8352937396081603,1.1837894495517534,0.9747637113053892,0.15371743138164165,0.2998203377181214,1.1485420278556742,0.7513573938539927,0.34519879297789335,0.2518432602993062,0.49311608807516655,0.5679844740989758
124,"[0.92194, 0.307575, 0.335138, 0.570994]",0.2852584015083051,84.24332106390426,"[0.376992, 0.227515]",0.19957585139045808,84.29274019354791,84.49231604493838,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.67293, 0.74076]",86.57999488409496,90.38573441350789,0.04941912964365258,2.087678839156581,2.1370979688002336,0.5806386151852763,1.1648017731684168,0.6525308207397107,0.7604998161524635,0.11407640878305593,1.8208187140878687,1.1845559616122807,0.9669027136335716,0.152477774676951,0.2974024317687817,1.1701318525181676,0.7573508560873128,0.3424149317442006,0.2593332759073315,0.49145746164002335,0.5806386151852763
125,"[0.10721, 0.71886, 0.174392, 0.358058]",0.09542842867950091,84.33874949258376,"[0.409938, 0.105809]",0.2117237348351519,84.49231604493838,84.70403977977352,,0.0,0.0,,0.0,0.0,"[0.743647, 0.430641]",86.71581449094926,90.88930719528159,,0.0,0.0,,0.0,0.0,0.15356655235461858,2.0117747111757325,2.165341263530351,0.5933162363720369,1.197235396312677,0.647310574173793,0.7715219025680827,0.11316379751279147,1.8062521643751657,1.1900523656588984,0.959167491924503,0.1517525009321126,0.2971420615814302,1.1912621851480714,0.7530531653780986,0.3403484938488128,0.266417886913477,0.4875258019469032,0.5933162363720369
126,"[0.10053, 0.41232]",0.04138243964425666,84.38013193222801,"[0.675692, 0.34706]",0.32671157652236993,84.70403977977352,85.0307513562959,"[0.302836, 0.41451]",86.87997213087733,87.86993164331702,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.32390784754551305,1.8492207745814397,2.173128622126953,0.6058544299097743,1.221346712981121,0.6421731886644773,0.7851490137196865,0.11226567213570583,1.7919168297372674,1.2010070410485576,0.9515550515124037,0.1518208715758399,0.30201981492217894,1.209175581359043,0.7470765529544628,0.33764731532620323,0.2643034592395605,0.4836565495504992,0.6058544299097743
127,"[0.471124, 0.120593]",0.554709908519673,84.93484184074768,"[0.674981, 0.957]",0.3263275370748372,85.0307513562959,85.35707889337073,"[0.536678, 0.879509]",87.86993164331702,90.2277470437297,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.09590951554821459,2.5128527499462905,2.608762265494505,0.6216253577490242,1.2431180548524692,0.6371167068639695,0.7988501102066856,0.11138169046534593,1.7778072484007537,1.2121197235110037,0.9440624920516761,0.15190202068189843,0.3069177224264652,1.228130098688285,0.7411940604115144,0.3353998993578837,0.262222329639249,0.47984823026269996,0.6216253577490242
128,"[0.154791, 0.897016, 0.569039, 0.57527]",0.8424177233152705,85.77725956406294,"[0.785626, 0.828652]",0.3967634761183702,85.77725956406294,86.17402304018131,,0.0,0.0,"[0.75006, 0.841012, 0.72766, 0.52537]",88.64925299468243,93.0767308907117,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.475229954501117,2.475229954501117,0.6361066436611499,1.2807452686597642,0.6321392325915948,0.8071489573720594,0.11051152100858543,1.7643693378641405,1.227858253231903,0.9366870038325225,0.15102417404618645,0.30451992772000847,1.24737402319961,0.7354034818145494,0.3327795876441503,0.2601737176889424,0.47609941596377264,0.6361066436611499
129,"[0.71416, 0.947686, 0.803429, 0.347561]",2.0591258776768133,87.83638544173976,"[0.227841, 0.93271]",0.14483026745929958,87.83638544173976,87.98121570919906,"[0.89296, 0.765073, 0.824947, 0.931474, 0.552725, 0.349296]",90.2277470437297,92.69784890948924,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.246531334530644,2.246531334530644,0.6485905559934716,1.3181212533492375,0.627662413397766,0.8098854794269539,0.10965484255115453,1.7516750656680569,1.2382846706233492,0.9300039584834203,0.14985344401482067,0.3026986586171918,1.2624838625937789,0.7307917258233437,0.33019990091822665,0.25975263018658046,0.47369246679349614,0.6485905559934716
130,"[0.825082, 0.940884, 0.182749, 0.903933, 0.684791, 0.981294, 0.691228, 0.623922]",1.3640834612932977,89.20046890303306,"[0.512301, 0.865729]",0.25125863739107657,89.20046890303306,89.45172754042413,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.9163, 0.48429, 0.78184, 0.15171]",90.38573441350789,95.12950112122141,0.0,0.9340068730837601,0.9340068730837601,0.6507860661249353,1.347265439075961,0.622834240987014,0.8097895224565015,0.10881134376229949,1.7450057396741334,1.2495265531937876,0.9228500818797017,0.14870072521470667,0.3042720263560743,1.2784119069332185,0.727955479553295,0.3276599016803941,0.2608006492035815,0.4700816802068232,0.6507860661249353
131,"[0.288059, 0.58691]",0.21778487398817717,89.41825377702123,"[0.533786, 0.897759]",0.26008590684312627,89.45172754042413,89.71181344726726,,0.0,0.0,,0.0,0.0,"[0.58419, 0.820497]",90.88930719528159,93.70844395887656,,0.0,0.0,,0.0,0.0,0.03347376340289543,1.177493748014328,1.2109675114172234,0.6550622603638078,1.3722747303789355,0.6228115397855145,0.8048012445913919,0.10845562633005092,1.7322462756432284,1.2575117177570585,0.9188155117709808,0.14924184400937598,0.30194933913198213,1.2889428451924572,0.7223985674956362,0.325219237720654,0.2604728560958408,0.4664932704342521,0.6550622603638078
132,"[0.254904, 0.181104]",0.17660299802311136,89.59485677504435,"[0.642715, 0.759716]",0.3095559518776774,89.71181344726726,90.02136939914494,"[0.26835, 0.129091]",92.69784890948924,93.52935357454315,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.11695667222291206,2.6764795103442935,2.7934361825672056,0.6712620628047425,1.3905663042850673,0.6257019867663033,0.7987042654656996,0.10889738495954523,1.7256473364866214,1.2694881955270232,0.9173364407597723,0.1513584936058562,0.299661844138558,1.2963508440112113,0.7251719881850595,0.32275545561670965,0.2584995768829935,0.4629592305067199,0.6712620628047425
133,"[0.791018, 0.801467, 0.540552, 0.196931]",0.7486383617939372,90.34349513683829,"[0.390278, 0.17794]",0.2044540339518342,90.34349513683829,90.54794917079012,,0.0,0.0,"[0.177781, 0.557645]",93.0767308907117,93.51456168412943,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.5287817199215823,2.5287817199215823,0.6852283760161474,1.4098757449151678,0.6324590401800508,0.7926989702366342,0.10807860762902234,1.7224983388011907,1.2699420619495938,0.9179331561070206,0.15357787457803848,0.29740874756608765,1.3062784703151114,0.7271543114054833,0.3213157868839427,0.256555971041768,0.45947833403674454,0.6852283760161474
134,"[0.252572, 0.751332]",0.1738883969179048,90.51738353375619,"[0.709842, 0.126083]",0.3460111138642515,90.54794917079012,90.89396028465437,,0.0,0.0,"[0.398155, 0.90545]",93.51456168412943,95.06039866270754,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.03056563703393067,2.6206013994750634,2.651167036508994,0.6998995600496761,1.420477940214814,0.6451881008768339,0.7867833062796443,0.10997370536728167,1.7194052598791023,1.280101219790961,0.9190831511681928,0.1524317710364113,0.29526904190055336,1.303048391828152,0.7270792083008316,0.31891790787734614,0.2554139957783345,0.45604939124542554,0.6998995600496761
135,"[0.339189, 0.780086]",0.2916002592714159,90.80898379302761,"[0.808882, 0.800933]",0.41546552412768134,90.89396028465437,91.30942580878205,"[0.63664, 0.627176]",93.52935357454315,96.62134371140361,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.08497649162676169,2.219927765761099,2.304904257387861,0.7117884837336627,1.4271070200809897,0.6554593271535855,0.780955281788684,0.12832874731207589,1.7108059420492976,1.2845003915922293,0.9218322000019176,0.15210102101318526,0.29308186381240114,1.3098721022076258,0.7216934363874921,0.3165555530041806,0.25997700061765777,0.4526712476065705,0.7117884837336627
136,"[0.702478, 0.8909, 0.17937, 0.590776]",0.09974033510827936,90.90872412813589,"[0.436872, 0.884043]",0.22181256149492923,91.30942580878205,91.53123837027698,,0.0,0.0,,0.0,0.0,"[0.617383, 0.422897]",93.70844395887656,96.78287813128262,,0.0,0.0,,0.0,0.0,0.40070168064616496,2.177205588599577,2.577907269245742,0.7255099453918397,1.42897744216344,0.6633422850394685,0.7761062366821324,0.14741590892045253,1.701358137153749,1.2851656296385006,0.9231523606541779,0.15265070612353912,0.29092685010789815,1.3150704249505125,0.7240162928639721,0.3154416425830468,0.2691510317554074,0.44934278255063986,0.7255099453918397
137,"[0.93128, 0.189484, 0.494055, 0.143498]",0.6137739606984614,91.52249808883435,"[0.622796, 0.836842]",0.29977521636768295,91.53123837027698,91.83101358664466,,0.0,0.0,"[0.661434, 0.489029]",95.06039866270754,98.8023396445309,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.008740281442626952,3.229385076062883,3.23812535750551,0.7438502038744212,1.4316389493898858,0.6716018411332277,0.7704412276552555,0.1645252453821009,1.6916483658530215,1.2832404110477085,0.9361261987221596,0.15626427495499617,0.28880329645747554,1.3226853111807482,0.718731502405111,0.3139279753298208,0.2817713803563179,0.44723745623457545,0.7438502038744212
138,"[0.86278, 0.115041]",2.5185320170716996,94.04103010590606,"[0.544458, 0.139444]",0.26456212247987887,94.04103010590606,94.30559222838593,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.633328, 0.435157]",95.12950112122141,98.5839780596778,0.0,0.8239088928354761,0.8239088928354761,0.7444303393016752,1.450655850375724,0.6844651041004826,0.7648583202084783,0.18240875283094338,1.679390044361333,1.28001501162085,0.9464593606397907,0.15513192513648172,0.2873196677930901,1.3332519217022654,0.7150525830342738,0.31332591524099196,0.29474644762495816,0.4449891343639581,0.7444303393016752
139,"[0.80114, 0.737592, 0.521529, 0.959372]",0.690876669006331,94.73190677491239,"[0.5877, 0.79899]",0.2834285787472624,94.73190677491239,95.01533535365965,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.183345],96.42260419790414,96.4545460418736,,0.0,0.0,0.0,1.4072688442444843,1.4072688442444843,0.7491989616393933,1.4651239034933832,0.7023571481346985,0.7593557423652518,0.21412980200736811,1.6698818871104786,1.2710939096453893,0.966057015273704,0.15401586812111134,0.2899973366348867,1.3404433217476646,0.7099083198469769,0.3132024959556326,0.3073340683007932,0.44178777368508065,0.7491989616393933
140,"[0.798921, 0.949308, 0.769933, 0.174458]",1.8272510947171394,96.55915786962953,"[0.472575, 0.734677]",0.23549243112996804,96.55915786962953,96.7946503007595,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.245065],96.7946503007595,96.86722731249012,,0.0,0.0,0.0,0.0,0.0,0.7438475404848262,1.4846509171163826,0.7180085224762687,0.7539317727769286,0.2424216087799197,1.6582272504143805,1.262155949870644,0.9910445520599239,0.1529157547773891,0.29611996625426,1.346854068656203,0.7048375461337842,0.31443351252754415,0.3128552007430834,0.44004109501155697,0.7438475404848262
141,"[0.301344, 0.450397]",0.2357068239285375,96.79486469355807,"[0.984092, 0.629787, 0.481447, 0.180645]",0.23895811484804402,96.79486469355807,97.03382280840611,"[0.610721, 0.434836]",97.03382280840611,99.92781619563614,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7385720260133026,1.5016377035763175,0.7391100466616054,0.7485847389274468,0.2718866202096724,1.646466773461087,1.2532044892332637,1.0155221945776496,0.15199626836951416,0.2958488583126707,1.351018972519052,0.7024129361572166,0.31696713490761336,0.32577226742734583,0.43692023618168774,0.7385720260133026
142,"[0.558932, 0.12531]",0.8081040123355857,97.60296870589366,"[0.653624, 0.457587]",0.3150893808635851,97.60296870589366,97.91805808675724,,0.0,0.0,,0.0,0.0,"[0.89904, 0.783397, 0.783199, 0.439648]",97.91805808675724,102.48049829666157,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7333708145625047,1.5203839432385324,0.7590002269975816,0.7433130154138733,0.29676991002303665,1.646789576056509,1.2446735467840158,1.034555103767178,0.15245916910094373,0.29536346357198706,1.3561943520789588,0.6974663661842784,0.31473497198572875,0.34424323344088764,0.43384333310998574,0.7333708145625047
143,"[0.45468, 0.36912]",0.5151023430118877,98.11807104890555,"[0.374572, 0.315304]",0.1986897720017874,98.11807104890555,98.31676082090733,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.360934],98.31676082090733,98.54599679842082,,0.0,0.0,0.0,0.0,0.0,0.7282423473278019,1.540480121512053,0.7751404347147656,0.738115022299091,0.3333808830837421,1.6464866315401916,1.2365375232402613,1.050675376103332,0.15193123738569142,0.29329798480574937,1.359681984348039,0.6925889790081645,0.3125340281256887,0.36544530533275565,0.431709313986284,0.7282423473278019
144,"[0.573767, 0.167253]",0.8588772985961959,98.97694834750175,"[0.666498, 0.732092]",0.3217961707408207,98.97694834750175,99.29874451824257,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.541186],99.29874451824257,100.19268714645814,,0.0,0.0,0.0,0.0,0.0,0.7231851088046921,1.5661451625451375,0.7961685207108077,0.7339384953022943,0.3779942788669467,1.6470387544986747,1.2313317498339076,1.0668627393253267,0.1508761593482908,0.29205061999412835,1.3565468435760888,0.6877793333206079,0.3120228579241938,0.38510854370889636,0.428711332639157,0.7231851088046921
145,"[0.277762, 0.601948]",0.20446513464843408,99.18141348215018,"[0.666019, 0.18576]",0.3215430314720413,99.29874451824257,99.62028754971462,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.87923, 0.376259]",99.62028754971462,105.08423371834536,0.11733103609239492,0.0,0.11733103609239492,0.7190068048549522,1.5946370568389094,0.8139720321278683,0.728876850507106,0.41736661609438847,1.647912574570399,1.2279146556240041,1.081429607127155,0.14983563411140602,0.2925382271674335,1.3551634164472988,0.6830360275735692,0.3126838109009348,0.4037532997703309,0.42575470275888694,0.7190068048549522
146,"[0.469533, 0.852388]",0.5507802423504787,99.73219372450066,"[0.206216, 0.268061]",0.13654130011955667,99.73219372450066,99.86873502462022,,0.0,0.0,"[0.511974, 0.7352]",99.86873502462022,102.24616471714907,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.71408210071211,1.6202889268556002,0.8317738803360846,0.7238845433118519,0.4561239798563959,1.6387103026508927,1.2195042812704149,1.0946679390275793,0.14880936264488956,0.2907775851332016,1.3546250949804945,0.6783576986175859,0.314076698058906,0.4228592735867729,0.42283857465779867,0.71408210071211
147,"[0.251649, 0.64135]",0.17282035215814123,99.9050140766588,"[0.769923, 0.906538]",0.38511018083726595,99.9050140766588,100.29012425749606,"[0.903008, 0.14401]",100.29012425749606,105.55633529117434,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7092243993467215,1.6416046109633184,0.8593249538122882,0.718960158663472,0.49164775584582276,1.6311291707249023,1.216057548387198,1.1016206760630582,0.1482007482838517,0.2887995063227717,1.3576003305157291,0.6737430203956976,0.31543102706673354,0.43435257901382823,0.4205800909478368,0.7092243993467215
148,"[0.731762, 0.95785, 0.632565, 0.894917, 0.899036, 0.8698, 0.163973, 0.401231]",0.08668601856997472,99.99170009522878,"[0.451509, 0.695214]",0.22737318663687367,100.29012425749606,100.51749744413293,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.645289],100.51749744413293,102.31783297991609,,0.0,0.0,0.2984241622672812,0.0,0.2984241622672812,0.7064487220691578,1.6674038939494973,0.8939805618613053,0.7141023197535836,0.5336767788017682,1.6201080276794637,1.211102923700009,1.1039172733345999,0.1471993918765284,0.28876706072244734,1.3551923319386516,0.6691907026903212,0.322117949346731,0.45617087438072146,0.4177383335765677,0.7064487220691578
149,"[0.279634, 0.72934]",0.20685033592583507,100.19855043115462,"[0.61383, 0.358434]",0.29549794869157875,100.51749744413293,100.8129953928245,,0.0,0.0,"[0.582702, 0.936611]",102.24616471714907,105.23292842147913,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3189470129783132,1.4331693243245667,1.7521163373028799,0.7134666255271022,1.6972445226914161,0.9219792288220157,0.7093096867351032,0.5778914563734662,1.6092348194400043,1.206088692683266,1.1067439647506916,0.14621147649480673,0.28851450462254635,1.352995874146834,0.6646994899205875,0.32942112319316774,0.4748262195289639,0.4149347205995437,0.7134666255271022
150,"[0.397849, 0.728715]",0.3941031255584141,100.59265355671303,"[0.452352, 0.314308]",0.22769534693380344,100.8129953928245,101.0406907397583,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.71676],102.31783297991609,105.23240284443233,,0.0,0.0,0.22034183611147284,1.2771422401577865,1.4974840762692594,0.7186934085320499,1.7242473237080544,0.94331835695302,0.7045809554902025,0.6208108381798066,1.5999117508644045,1.2066315995078878,1.1095037635786775,0.1452367333181747,0.28960274959964105,1.3555611756683315,0.6602681599877835,0.33534245691111236,0.48172452247921627,0.4121684891288801,0.7186934085320499
151,"[0.709337, 0.49391]",1.460848221263729,102.05350177797676,"[0.866168, 0.433956]",0.47186048326091756,102.05350177797676,102.52536226123767,,0.0,0.0,,0.0,0.0,"[0.680787, 0.299173]",102.52536226123767,106.12538370254909,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7139338495351489,1.754197189333904,0.9609656751466571,0.6999148564472211,0.6644000304653804,1.5901183255938054,1.2064789670755618,1.1181982479402552,0.1442749006471934,0.2876848505956699,1.3555601668179689,0.6568834354678145,0.3392322687912831,0.48881977118082603,0.41064743397349723,0.7139338495351489
152,"[0.115876, 0.749216, 0.305877, 0.986197, 0.849791, 0.391584, 0.365299, 0.548274]",0.33468076968597066,102.38818254766274,"[0.735183, 0.793279]",0.36158011908654303,102.52536226123767,102.88694238032421,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.482762, 0.858527]",105.08423371834536,107.26835615857873,0.13717971357493752,2.197291338021145,2.3344710515960827,0.7245952784960761,1.7758185517028775,0.9883564255357477,0.6953101534442788,0.709662691994768,1.5846622006272313,1.2125305554574508,1.1247703483908538,0.14583788443128037,0.28579218710490895,1.3541908302241565,0.6525618339186842,0.3392246489627105,0.4928183642927144,0.41054342071556227,0.7245952784960761
153,"[0.890599, 0.4515, 0.364837, 0.735904]",0.3338842573285109,102.72206680499124,"[0.440508, 0.807736]",0.22318825265261324,102.88694238032421,103.11013063297683,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.611136],105.23240284443233,106.66601102475268,,0.0,0.0,0.16487557533297093,2.1222722114554955,2.2871477867884664,0.7348080399881832,1.7917432090501537,1.012087087197896,0.6907656426374534,0.7680922686320318,1.5798007289823803,1.2205361503434864,1.1251491601752575,0.14488469564414783,0.2839242643133736,1.345339909765175,0.6501122178315765,0.3426012043982645,0.49789671501621413,0.40786013038408797,0.7348080399881832
154,"[0.720235, 0.782, 0.288611, 0.735303]",0.21851283240336297,102.9405796373946,"[0.91156, 0.263811]",0.534428237450548,103.11013063297683,103.64455887042737,,0.0,0.0,"[0.32539, 0.985729, 0.48742, 0.157319]",105.23292842147913,107.4152853219335,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.16955099558222742,1.5883695510517555,1.757920546633983,0.7414516276936755,1.814315132685189,1.0262615629946643,0.687235379461202,0.8211113931533705,1.5825024191080341,1.2260817688406438,1.1232506696220848,0.14783935587580405,0.2834413120933785,1.3366039363251414,0.6458907099235792,0.3462269942691202,0.5065568867902894,0.40521168797899654,0.7414516276936755
155,"[0.816755, 0.177267]",2.157138990763978,105.09771862815859,"[0.595095, 0.8112]",0.28678780176428825,105.09771862815859,105.38450642992288,"[0.266368, 0.796993]",105.55633529117434,106.37906869813222,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.17182886125145558,0.17182886125145558,0.7377766421037256,1.8373980867929527,1.04031890468002,0.6848908921775191,0.8758513493687843,1.5837017232801132,1.2276333789539235,1.1217560095074584,0.15498087186817924,0.2816126584669696,1.3281572974770124,0.6417236730853626,0.34808759647738624,0.5122743021724905,0.4025974190242933,0.7377766421037256
156,"[0.631725, 0.6695]",1.0835183940889834,106.18123702224757,"[0.453195, 0.922651]",0.22801772437082093,106.18123702224757,106.40925474661839,,0.0,0.0,,0.0,0.0,"[0.487312, 0.149791]",106.40925474661839,108.55464207076398,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7330473046543428,1.8610030074016202,1.054868940607873,0.6805005659456119,0.9262745583633792,1.5829363081836056,1.232889541961842,1.1210384509546167,0.16026979266416716,0.27980744911782235,1.3196434686470315,0.6376100597963539,0.34758580845146003,0.5147168888510024,0.4000166663382401,0.7330473046543428
157,"[0.914886, 0.129257, 0.509478, 0.778872]",0.6561692323360789,106.83740625458366,"[0.650984, 0.823152]",0.3137381034327094,106.83740625458366,107.15114435801637,"[0.769717, 0.159402]",107.15114435801637,111.32224245686977,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7283782135418947,1.889060034983551,1.0631730211184744,0.6761661674364041,0.9718555383023646,1.5847508100955148,1.2308429991882006,1.1138980786555428,0.16801181777429516,0.28071714916892004,1.311238096235267,0.6335488492244026,0.3453718861046355,0.5129986293724327,0.39988896302957955,0.7283782135418947
158,"[0.668837, 0.638657]",1.252010908515803,108.08941716309945,"[0.73831, 0.236688]",0.36358688042520554,108.08941716309945,108.45300404352466,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.23038],108.45300404352466,108.51383078241128,,0.0,0.0,0.0,0.0,0.0,0.7237682248485916,1.921994213805523,1.0762067380427507,0.6718866347311104,1.0149648912688247,1.5817383927496813,1.2287450707031982,1.1068480908159506,0.17683242582522446,0.27985384012358305,1.3029391209426389,0.6295390463812102,0.343185988091315,0.5211767419475802,0.39735802022559485,0.7237682248485916
